schema_version;product_id;sku;tipo_producto;titulo;slug;url;estado;destacado;visibilidad_catalogo;cluster;hub_primario;hub_secundario;categorias_ids;categorias;etiquetas_wc_ids;etiquetas_wc;marca_taxonomia;marca_ids;marca;fabricante;proveedor;proveedor_id_externo;proveedor_catalogo_id;categoria_proveedor;precio_proveedor;tipo_semantico;rol;aplicacion;plataforma;subtipo;etiquetas;atributos_seo_json;atributos_seo;atributos_wc_json;excerpt;description;precio_normal;precio_rebajado;precio_actual;moneda;estado_impuesto;clase_impuesto;gestionar_stock;cantidad_stock;estado_stock;pedidos_pendientes;vendido_individualmente;peso;longitud;anchura;altura;virtual;descargable;clase_envio_id;clase_envio;imagen_destacada_id;imagen_destacada;galeria_ids;galeria_urls;variaciones_total;variaciones_ids;fecha_creacion;fecha_modificacion
2.1;10543;p_010812820352;simple;"VEVOR Destornillador Dinamométrico Digital con Accionamiento de 1/4"" con Pantalla LCD Rango de Par 1,13-7,91 Nm Juego de Brocas de Destornillador Dinamométrico con Escala";vevor-destornillador-dinamometrico-digital-con-accionamiento-de-1-4-con-pantalla-lcd-rango-de-par-113-791-nm-juego-de-brocas-de-destornillador-dinamometrico-con-escala;https://www.distribuidordeherramientas.es/producto/vevor-destornillador-dinamometrico-digital-con-accionamiento-de-1-4-con-pantalla-lcd-rango-de-par-113-791-nm-juego-de-brocas-de-destornillador-dinamometrico-con-escala/;publish;0;visible;Bricolaje;Herramientas para el hogar;Herramientas manuales de uso doméstico;40047;Destornillador;40514,40617,48879,36027,601;destornillador | herramienta | par 1.13-7.91 Nm | Vevor | VEVOR.ES;product_brand;76;VEVOR.ES;;VEVOR;010812820352;8987;Herramientas > Herramientas Manuales > Destornilladores & Aprietatuercas > Destornilladores > destornilladores Especiales;45.9;Destornillador;herramienta;Fijación y sujeción técnica;;;Fijación y sujeción técnica;"[{""ambito"":""herramienta"",""tipo"":""accionamiento"",""valor"":""1/4\""""},{""ambito"":""herramienta"",""tipo"":""marca"",""valor"":""VEVOR""},{""ambito"":""herramienta"",""tipo"":""par"",""valor"":""1,13-7,91 N·m""},{""ambito"":""herramienta"",""tipo"":""par"",""valor"":""7,91 N·m""},{""ambito"":""herramienta"",""tipo"":""producto"",""valor"":""Destornillador""}]";"herramienta:accionamiento=1/4"" | herramienta:marca=VEVOR | herramienta:par=1,13-7,91 N·m | herramienta:par=7,91 N·m | herramienta:producto=Destornillador";"[{""name"":""Potencia"",""taxonomy"":"""",""is_taxonomy"":0,""options"":[""p_010812820352""],""visible"":1,""variation"":0,""position"":0}]";"Destornillador. VEVOR Destornillador Dinamométrico Digital con Accionamiento de 1/4"" con Pantalla LCD Rango de Par 1,13-7,91 Nm Juego de…. Datos técnicos disponibles: par: 1,13-7,91 Nm, accionamiento: 1/4"". Verifica capacidad de corte o perforación, medida del útil, potencia/velocidad y material de trabajo cuando estén documentados; el accesorio…";"<p><strong>VEVOR Destornillador Dinamométrico Digital con Accionamiento de 1/4"" con Pantalla LCD Rango de Par 1,13-7,91 Nm Juego de Brocas de Destornillador Dinamométrico con Escala</strong> está clasificado en <strong>Destornillador</strong>. En los datos técnicos de esta referencia constan par: 1,13-7,91 Nm, accionamiento: 1/4"".</p><p>Verifica capacidad de corte o perforación, medida del útil, potencia/velocidad y material de trabajo cuando estén documentados; el accesorio debe corresponder a la máquina y a la medida.</p>";66.56;55.08;55.08;EUR;taxable;;0;;instock;no;0;0;0;0;0;0;0;0;;;;;;0;;2026-06-15 10:00:00;2026-08-20 15:52:48
2.1;13476;p_010610852320;simple;"Juego de Destornilladores Dinamométricos 1/4"" Rango de Torsión de 1,15,6 N/m Rango de Torsión Preciso a ±5% Destornillador Dinamométrico con Incremento de 0,6 Nm con 18 Puntas y Estuche";vevor-juego-de-destornilladores-dinamometricos-1-4-rango-de-torsion-de-11-56-n-m-rango-de-torsion-preciso-a-%c2%b15-destornillador-dinamometrico-con-incremento-de-06-nm-con-18-puntas-y-estuche;https://www.distribuidordeherramientas.es/producto/vevor-juego-de-destornilladores-dinamometricos-1-4-rango-de-torsion-de-11-56-n-m-rango-de-torsion-preciso-a-%c2%b15-destornillador-dinamometrico-con-incremento-de-06-nm-con-18-puntas-y-estuche/;publish;0;visible;Bricolaje;Herramientas para el hogar;Herramientas manuales de uso doméstico;40047;Destornillador;40514,40617,48880,601;destornillador | herramienta | par 0.6 Nm | VEVOR.ES;product_brand;76;VEVOR.ES;;;;;;;Destornillador;herramienta;Fijación y sujeción técnica;;;Fijación y sujeción técnica;"[{""ambito"":""herramienta"",""tipo"":""par"",""valor"":""0,6 N·m""},{""ambito"":""herramienta"",""tipo"":""producto"",""valor"":""Destornillador""}]";herramienta:par=0,6 N·m | herramienta:producto=Destornillador;"[{""name"":""Potencia"",""taxonomy"":"""",""is_taxonomy"":0,""options"":[""p_010610852320""],""visible"":1,""variation"":0,""position"":0}]";"Destornillador. Juego de Destornilladores Dinamométricos 1/4"" Rango de Torsión de 1,15,6 N/m Rango de Torsión Preciso a ±5% Destornillador…. Datos técnicos disponibles: par: 0,6 Nm. Antes de comprar, compara estos datos con el uso previsto y verifica cualquier medida, conexión o compatibilidad que dependa de una máquina, vehículo o instalación…";"<p><strong>Juego de Destornilladores Dinamométricos 1/4"" Rango de Torsión de 1,15,6 N/m Rango de Torsión Preciso a ±5% Destornillador Dinamométrico con Incremento de 0,6 Nm con 18 Puntas y Estuche</strong> está clasificado en <strong>Destornillador</strong>. En los datos técnicos de esta referencia constan par: 0,6 Nm.</p><p>Antes de comprar, compara estos datos con el uso previsto y verifica cualquier medida, conexión o compatibilidad que dependa de una máquina, vehículo o instalación concreta.</p>";71.99;59.99;71.99;EUR;taxable;;1;14;instock;no;0;0;0;0;0;0;0;0;;59829;https://www.distribuidordeherramientas.es/wp-content/uploads/2026/02/es2FNJQZBDDWC10-5FU59V02Fgoods_img-v22Ftorque-screwdriver-m100-1.2-1.jpg;87251,87252,87253,87254,87255,87256,87257;https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/torque-screwdriver-m100-1.2-1.jpg | https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/torque-screwdriver-f1-1.jpg | https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/torque-screwdriver-f2-1.jpg | https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/torque-screwdriver-f3-1.jpg | https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/torque-screwdriver-f4-1.jpg | https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/torque-screwdriver-f5-1.jpg | https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/torque-screwdriver-f6-1.jpg;0;;2026-06-15 10:00:00;2026-08-20 15:53:37
2.1;49022;p_010186972766;simple;"VEVOR Herramienta de Prensado Manual de 24"", Arrugador de Alambre de Acero Aleado Capacidad de Prensado: 3/16"" (5,0 mm), Herramienta de Engarzado Uso en Construcción de Cables e Industria Mecánica";herramienta-de-prensado-manual-de-24-arrugador-de-alambre-de-acero-aleado-capacidad-de-prensado-3-16-50-mm-herramienta-de-engarzado-uso-en-construccion-de-cables-e-industria-mecanica;https://www.distribuidordeherramientas.es/producto/herramienta-de-prensado-manual-de-24-arrugador-de-alambre-de-acero-aleado-capacidad-de-prensado-3-16-50-mm-herramienta-de-engarzado-uso-en-construccion-de-cables-e-industria-mecanica/;publish;0;visible;Bricolaje;Herramientas para el hogar;Herramientas manuales de uso doméstico;40229;Alicates;22088,40827,40617,44550,601;Acero | alicates | herramienta | manual | VEVOR.ES;product_brand;76;VEVOR.ES;;VEVOR;010186972766;8568;Herramientas > Herramientas Manuales > Alicates > Engarzadoras > Cribadora Manual;43.9;Alicates;herramienta;Corte y pelado de cables;;;Corte y pelado de cables;"[{""ambito"":""herramienta"",""tipo"":""marca"",""valor"":""VEVOR""},{""ambito"":""herramienta"",""tipo"":""material"",""valor"":""acero""},{""ambito"":""herramienta"",""tipo"":""producto"",""valor"":""Herramienta de Prensado Manual de 24\""""},{""ambito"":""herramienta"",""tipo"":""tecnologia_accionamiento"",""valor"":""manual""}]";"herramienta:marca=VEVOR | herramienta:material=acero | herramienta:producto=Herramienta de Prensado Manual de 24"" | herramienta:tecnologia_accionamiento=manual";[];"Alicates. VEVOR Herramienta de Prensado Manual de 24"", Arrugador de Alambre de Acero Aleado Capacidad de Prensado: 3/16"" (5,0 mm)…. Datos técnicos disponibles: material: acero, accionamiento: manual. Antes de comprar, compara estos datos con el uso previsto y verifica cualquier medida, conexión o compatibilidad que dependa de una máquina, vehículo…";"<p><strong>VEVOR Herramienta de Prensado Manual de 24"", Arrugador de Alambre de Acero Aleado Capacidad de Prensado: 3/16"" (5,0 mm), Herramienta de Engarzado Uso en Construcción de Cables e Industria Mecánica</strong> está clasificado en <strong>Alicates</strong>. En los datos técnicos de esta referencia constan material: acero, accionamiento: manual.</p><p>Antes de comprar, compara estos datos con el uso previsto y verifica cualquier medida, conexión o compatibilidad que dependa de una máquina, vehículo o instalación concreta.</p>";63.66;52.68;52.68;EUR;taxable;;0;;instock;no;0;0;0;0;0;0;0;0;;;;;;0;;2026-06-15 10:00:00;2026-08-20 15:53:58
2.1;49035;p_010373881563;simple;VEVOR Alicates de Corte 4-70 mm² Herramienta de Corte Hidráulico Aluminio y Cobre Cable de Batería AWG12-2/0 con Cortador de Cable Par de Guantes 50 Conectores Anillo de Cobre para Electricistas;alicates-de-corte-4-70-mm%c2%b2-herramienta-de-corte-hidraulico-aluminio-y-cobre-cable-de-bateria-awg12-2-0-con-cortador-de-cable-par-de-guantes-50-conectores-anillo-de-cobre-para-electricistas;https://www.distribuidordeherramientas.es/producto/alicates-de-corte-4-70-mm%c2%b2-herramienta-de-corte-hidraulico-aluminio-y-cobre-cable-de-bateria-awg12-2-0-con-cortador-de-cable-par-de-guantes-50-conectores-anillo-de-cobre-para-electricistas/;publish;0;visible;Bricolaje;Herramientas para el hogar;Herramientas manuales de uso doméstico;40229;Alicates;40827,48900,44449,40617,43572,601;alicates | aluminio / cobre | electricistas | herramienta | hidráulico | VEVOR.ES;product_brand;76;VEVOR.ES;;VEVOR;010373881563;12616;Herramientas > Herramientas Manuales > Alicates > Engarzadoras > Cribadora Manual;46.9;Alicates;herramienta;Corte y pelado de cables;;;Corte y pelado de cables;"[{""ambito"":""herramienta"",""tipo"":""compatibilidad"",""valor"":""Electricistas""},{""ambito"":""herramienta"",""tipo"":""marca"",""valor"":""VEVOR""},{""ambito"":""herramienta"",""tipo"":""material"",""valor"":""aluminio""},{""ambito"":""herramienta"",""tipo"":""material"",""valor"":""aluminio / cobre""},{""ambito"":""herramienta"",""tipo"":""material"",""valor"":""cobre""},{""ambito"":""herramienta"",""tipo"":""producto"",""valor"":""Alicates""},{""ambito"":""herramienta"",""tipo"":""rango_seccion"",""valor"":""4-70 mm²""},{""ambito"":""herramienta"",""tipo"":""tecnologia_accionamiento"",""valor"":""eléctrico""},{""ambito"":""herramienta"",""tipo"":""tecnologia_accionamiento"",""valor"":""hidráulico""}]";herramienta:compatibilidad=Electricistas | herramienta:marca=VEVOR | herramienta:material=aluminio | herramienta:material=aluminio / cobre | herramienta:material=cobre | herramienta:producto=Alicates | herramienta:rango_seccion=4-70 mm² | herramienta:tecnologia_accionamiento=eléctrico | herramienta:tecnologia_accionamiento=hidráulico;[];Alicates. VEVOR Alicates de Corte 4-70 mm² Herramienta de Corte Hidráulico Aluminio y Cobre Cable de Batería AWG12-2/0 con Cortador…. Datos técnicos disponibles: compatibilidad documentada: Electricistas, material: aluminio / cobre, accionamiento: hidráulico. Comprueba sobre todo la referencia, la tensión, el formato y la química admitida cuando…;"<p><strong>VEVOR Alicates de Corte 4-70 mm² Herramienta de Corte Hidráulico Aluminio y Cobre Cable de Batería AWG12-2/0 con Cortador de Cable Par de Guantes 50 Conectores Anillo de Cobre para Electricistas</strong> está clasificado en <strong>Alicates</strong>. En los datos técnicos de esta referencia constan compatibilidad documentada: Electricistas, material: aluminio / cobre, accionamiento: hidráulico.</p><p>Comprueba sobre todo la referencia, la tensión, el formato y la química admitida cuando estén indicados; una coincidencia parcial no garantiza que una batería o cargador sea intercambiable.</p>";68.01;56.28;56.28;EUR;taxable;;0;;instock;no;0;0;0;0;0;0;0;0;;;;;;0;;2026-06-15 10:00:00;2026-08-20 15:53:58
2.1;49075;p_010289083731;simple;"VEVOR Destornillador Dinamométrico Digital con Accionamiento de 1/4"" con Pantalla LCD Rango de Par 0,3-8 Nm Incremento 0,01 Nm Herramienta Precisa de Liberación Rápida para Taller de Electricista";destornillador-dinamometrico-digital-con-accionamiento-de-1-4-con-pantalla-lcd-rango-de-par-03-8-nm-incremento-001-nm-herramienta-precisa-de-liberacion-rapida-para-taller-de-electricista;https://www.distribuidordeherramientas.es/producto/destornillador-dinamometrico-digital-con-accionamiento-de-1-4-con-pantalla-lcd-rango-de-par-03-8-nm-incremento-001-nm-herramienta-precisa-de-liberacion-rapida-para-taller-de-electricista/;publish;0;visible;Bricolaje;Herramientas para el hogar;Herramientas manuales de uso doméstico;40047;Destornillador;48882,40514,40617,48883,36027,601;compatibilidad Taller de Electricista | destornillador | herramienta | par 8 Nm / 0.01 Nm | Vevor | VEVOR.ES;product_brand;76;VEVOR.ES;;VEVOR;010289083731;10460;Herramientas > Herramientas Manuales > Destornilladores & Aprietatuercas > Destornilladores > destornilladores Especiales;48.9;Destornillador;herramienta;Instalación eléctrica;;;Instalación eléctrica;"[{""ambito"":""herramienta"",""tipo"":""accionamiento"",""valor"":""1/4\""""},{""ambito"":""herramienta"",""tipo"":""compatibilidad"",""valor"":""Taller de Electricista""},{""ambito"":""herramienta"",""tipo"":""marca"",""valor"":""VEVOR""},{""ambito"":""herramienta"",""tipo"":""par"",""valor"":""0,01 N·m""},{""ambito"":""herramienta"",""tipo"":""par"",""valor"":""0,3-8 N·m""},{""ambito"":""herramienta"",""tipo"":""par"",""valor"":""8 N·m""},{""ambito"":""herramienta"",""tipo"":""par"",""valor"":""8 N·m / 0,01 N·m""},{""ambito"":""herramienta"",""tipo"":""producto"",""valor"":""Destornillador""},{""ambito"":""herramienta"",""tipo"":""tecnologia_accionamiento"",""valor"":""eléctrico""}]";"herramienta:accionamiento=1/4"" | herramienta:compatibilidad=Taller de Electricista | herramienta:marca=VEVOR | herramienta:par=0,01 N·m | herramienta:par=0,3-8 N·m | herramienta:par=8 N·m | herramienta:par=8 N·m / 0,01 N·m | herramienta:producto=Destornillador | herramienta:tecnologia_accionamiento=eléctrico";[];"Destornillador. VEVOR Destornillador Dinamométrico Digital con Accionamiento de 1/4"" con Pantalla LCD Rango de Par 0,3-8 Nm Incremento 0,01…. Datos técnicos disponibles: compatibilidad documentada: Taller de Electricista, par: 8 Nm / 0,01 Nm. Antes de comprar, compara estos datos con el uso previsto y verifica cualquier medida, conexión o…";"<p><strong>VEVOR Destornillador Dinamométrico Digital con Accionamiento de 1/4"" con Pantalla LCD Rango de Par 0,3-8 Nm Incremento 0,01 Nm Herramienta Precisa de Liberación Rápida para Taller de Electricista</strong> está clasificado en <strong>Destornillador</strong>. En los datos técnicos de esta referencia constan compatibilidad documentada: Taller de Electricista, par: 8 Nm / 0,01 Nm.</p><p>Antes de comprar, compara estos datos con el uso previsto y verifica cualquier medida, conexión o compatibilidad que dependa de una máquina, vehículo o instalación concreta.</p>";70.91;58.68;70.91;EUR;taxable;;0;;instock;no;0;0;0;0;0;0;0;0;;;;;;0;;2026-06-15 10:00:00;2026-08-20 15:53:58
2.1;79241;p_010739087253;simple;VEVOR Alicates Prensadores de Tuberías 12-28 mm Alicates para Tubos con Cabezal Giratorio de 360° Alicates para Tubería, Alicate Profesional para Tubería, Tenaza de Engarzar Portátil, Pinza de Presión;vevor-alicates-prensadores-de-tuberias-12-28-mm-alicates-para-tubos-con-cabezal-giratorio-de-360-alicates-para-tuberia-alicate-profesional-para-tuberia-tenaza-de-engarzar-portatil-pinza-de-presi;https://www.distribuidordeherramientas.es/producto/vevor-alicates-prensadores-de-tuberias-12-28-mm-alicates-para-tubos-con-cabezal-giratorio-de-360-alicates-para-tuberia-alicate-profesional-para-tuberia-tenaza-de-engarzar-portatil-pinza-de-presi/;publish;0;visible;Bricolaje;Herramientas para el hogar;Herramientas manuales de uso doméstico;40229;Alicates;40827,40617,601;alicates | herramienta | VEVOR.ES;product_brand;76;VEVOR.ES;;;;;;;Alicates;herramienta;Tuberías, drenaje y desatasco;;;Tuberías, drenaje y desatasco;"[{""ambito"":""herramienta"",""tipo"":""marca"",""valor"":""VEVOR""},{""ambito"":""herramienta"",""tipo"":""producto"",""valor"":""Alicates""}]";herramienta:marca=VEVOR | herramienta:producto=Alicates;[];"Alicates. VEVOR Alicates Prensadores de Tuberías 12-28 mm Alicates para Tubos con Cabezal Giratorio de 360° Alicates para Tubería…. Compara presión, caudal, capacidad, conexiones y alimentación según aparezcan en la referencia y según el trabajo real; la cifra máxima aislada no basta para decidir.";"<p><strong>VEVOR Alicates Prensadores de Tuberías 12-28 mm Alicates para Tubos con Cabezal Giratorio de 360° Alicates para Tubería, Alicate Profesional para Tubería, Tenaza de Engarzar Portátil, Pinza de Presión</strong> pertenece a <strong>Alicates</strong>. Antes de elegir esta referencia, comprueba en la ficha las medidas, conexión, alimentación o compatibilidad que sean relevantes para tu equipo o instalación.</p><p>Compara presión, caudal, capacidad, conexiones y alimentación según aparezcan en la referencia y según el trabajo real; la cifra máxima aislada no basta para decidir.</p>";97.78;81.48;97.78;EUR;taxable;;0;;instock;no;0;80;120;60;120;0;0;0;;96526;https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/propress-tool-m100-1.2-6.jpg;;;0;;2026-06-15 10:00:00;2026-08-20 15:54:33
2.1;79243;p_010812662419;simple;VEVOR Alicates Prensadores de Tuberías, Herramienta de Prensa para Tubos de PEX y Aluminio-plástico, con 5 Mordazas TH12 TH16 TH20 TH26 TH32 y Estuche, para Reparaciones, Instalaciones de Fontanería;vevor-alicates-prensadores-de-tuberias-herramienta-de-prensa-para-tubos-de-pex-y-aluminio-plastico-con-5-mordazas-th12-th16-th20-th26-th32-y-estuche-para-reparaciones-instalaciones-de-fontaneria-2;https://www.distribuidordeherramientas.es/producto/vevor-alicates-prensadores-de-tuberias-herramienta-de-prensa-para-tubos-de-pex-y-aluminio-plastico-con-5-mordazas-th12-th16-th20-th26-th32-y-estuche-para-reparaciones-instalaciones-de-fontaneria-2/;publish;0;visible;Bricolaje;Herramientas para el hogar;Herramientas manuales de uso doméstico;40229;Alicates;44356,40827,601;accesorio | alicates | VEVOR.ES;product_brand;76;VEVOR.ES;;;;;;;Alicates;herramienta;Tuberías, drenaje y desatasco;;;Tuberías, drenaje y desatasco;"[{""ambito"":""herramienta"",""tipo"":""marca"",""valor"":""VEVOR""},{""ambito"":""herramienta"",""tipo"":""material"",""valor"":""aluminio""},{""ambito"":""herramienta"",""tipo"":""material"",""valor"":""plástico""},{""ambito"":""herramienta"",""tipo"":""producto"",""valor"":""Alicates""}]";herramienta:marca=VEVOR | herramienta:material=aluminio | herramienta:material=plástico | herramienta:producto=Alicates;[];"Alicates. VEVOR Alicates Prensadores de Tuberías, Herramienta de Prensa para Tubos de PEX y Aluminio-plástico, con 5 Mordazas TH12…. Antes de comprar, confirma la referencia exacta, las medidas y la compatibilidad indicada en la ficha del producto; no des por supuesta una equivalencia solo por el nombre comercial.";"<p><strong>VEVOR Alicates Prensadores de Tuberías, Herramienta de Prensa para Tubos de PEX y Aluminio-plástico, con 5 Mordazas TH12 TH16 TH20 TH26 TH32 y Estuche, para Reparaciones, Instalaciones de Fontanería</strong> pertenece a <strong>Alicates</strong>. Antes de elegir esta referencia, comprueba en la ficha las medidas, conexión, alimentación o compatibilidad que sean relevantes para tu equipo o instalación.</p><p>Antes de comprar, confirma la referencia exacta, las medidas y la compatibilidad indicada en la ficha del producto; no des por supuesta una equivalencia solo por el nombre comercial.</p>";138.1;115.08;138.1;EUR;taxable;;0;;instock;no;0;80;120;60;120;0;0;0;;90982;https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/pipe-crimping-tool-m100-1.2-2.jpg;90983,90984,90985,90986,90987,90988;https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/pipe-crimping-tool-f1-2.jpg | https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/pipe-crimping-tool-f2-2.jpg | https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/pipe-crimping-tool-f3-2.jpg | https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/pipe-crimping-tool-f4-2.jpg | https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/pipe-crimping-tool-f5-2.jpg | https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/pipe-crimping-tool-f6-2.jpg;0;;2026-06-15 10:00:00;2026-08-20 15:54:33
2.1;79428;p_010874801961;simple;"VEVOR Destornillador Dinamométrico Digital con Accionamiento de 1/4"" con Pantalla LCD Rango de Par 1,13-7,91 N.m Incremento 1 in/lb Herramienta Precisa de Liberación Rápida para Taller de Electricista";vevor-destornillador-dinamometrico-digital-con-accionamiento-de-1-4-con-pantalla-lcd-rango-de-par-113-791-n-m-incremento-1-in-lb-herramienta-precisa-de-liberacion-rapida-para-taller-de-electricista;https://www.distribuidordeherramientas.es/producto/vevor-destornillador-dinamometrico-digital-con-accionamiento-de-1-4-con-pantalla-lcd-rango-de-par-113-791-n-m-incremento-1-in-lb-herramienta-precisa-de-liberacion-rapida-para-taller-de-electricista/;publish;0;visible;Bricolaje;Herramientas para el hogar;Herramientas manuales de uso doméstico;40047;Destornillador;40514,40617,48879,601;destornillador | herramienta | par 1.13-7.91 Nm | VEVOR.ES;product_brand;76;VEVOR.ES;;;;;;;Destornillador;herramienta;Instalación eléctrica;;;Instalación eléctrica;"[{""ambito"":""herramienta"",""tipo"":""marca"",""valor"":""VEVOR""},{""ambito"":""herramienta"",""tipo"":""par"",""valor"":""1,13-7,91 N·m""},{""ambito"":""herramienta"",""tipo"":""producto"",""valor"":""Destornillador""},{""ambito"":""herramienta"",""tipo"":""tecnologia_accionamiento"",""valor"":""eléctrico""}]";herramienta:marca=VEVOR | herramienta:par=1,13-7,91 N·m | herramienta:producto=Destornillador | herramienta:tecnologia_accionamiento=eléctrico;[];"Destornillador. VEVOR Destornillador Dinamométrico Digital con Accionamiento de 1/4"" con Pantalla LCD Rango de Par 1,13-7,91 N.m Incremento…. Datos técnicos disponibles: par: 1,13-7,91 Nm. Antes de comprar, compara estos datos con el uso previsto y verifica cualquier medida, conexión o compatibilidad que dependa de una máquina, vehículo o…";"<p><strong>VEVOR Destornillador Dinamométrico Digital con Accionamiento de 1/4"" con Pantalla LCD Rango de Par 1,13-7,91 N.m Incremento 1 in/lb Herramienta Precisa de Liberación Rápida para Taller de Electricista</strong> está clasificado en <strong>Destornillador</strong>. En los datos técnicos de esta referencia constan par: 1,13-7,91 Nm.</p><p>Antes de comprar, compara estos datos con el uso previsto y verifica cualquier medida, conexión o compatibilidad que dependa de una máquina, vehículo o instalación concreta.</p>";38.74;32.28;38.74;EUR;taxable;;0;;instock;no;0;15;30;15;8;0;0;0;;91025;https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/torque-screwdriver-m100-1.2-3.jpg;91026,91027,91028,91029,91030,91031;https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/torque-screwdriver-f1-3.jpg | https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/torque-screwdriver-f2-3.jpg | https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/torque-screwdriver-f3-3.jpg | https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/torque-screwdriver-f4-3.jpg | https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/torque-screwdriver-f5-3.jpg | https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/torque-screwdriver-f6-3.jpg;0;;2026-06-15 10:00:00;2026-08-20 15:54:36
2.1;79493;p_010674805082;simple;VEVOR Herramienta de engarzado neumática Am-10, Máquina de engarzado de terminales de cable accionada por aire Hasta 16 mm2, Máquina de engarzado neumática con 10 juegos de troqueles para muchos tipos;vevor-herramienta-de-engarzado-neumatica-am-10-maquina-de-engarzado-de-terminales-de-cable-accionada-por-aire-hasta-16-mm2-maquina-de-engarzado-neumatica-con-10-juegos-de-troqueles-para-muchos-tipos;https://www.distribuidordeherramientas.es/producto/vevor-herramienta-de-engarzado-neumatica-am-10-maquina-de-engarzado-de-terminales-de-cable-accionada-por-aire-hasta-16-mm2-maquina-de-engarzado-neumatica-con-10-juegos-de-troqueles-para-muchos-tipos/;publish;0;visible;Bricolaje;Herramientas para el hogar;Herramientas manuales de uso doméstico;40229;Alicates;44356,40827,601;accesorio | alicates | VEVOR.ES;product_brand;76;VEVOR.ES;;;;;;;Alicates;herramienta;Corte y pelado de cables;;;Corte y pelado de cables;"[{""ambito"":""herramienta"",""tipo"":""marca"",""valor"":""VEVOR""},{""ambito"":""herramienta"",""tipo"":""producto"",""valor"":""Herramienta de engarzado neumática Am-10""},{""ambito"":""herramienta"",""tipo"":""tecnologia_accionamiento"",""valor"":""neumático""}]";herramienta:marca=VEVOR | herramienta:producto=Herramienta de engarzado neumática Am-10 | herramienta:tecnologia_accionamiento=neumático;[];"Alicates. VEVOR Herramienta de engarzado neumática Am-10, Máquina de engarzado de terminales de cable accionada por aire Hasta 16…. Antes de comprar, confirma la referencia exacta, las medidas y la compatibilidad indicada en la ficha del producto; no des por supuesta una equivalencia solo por el nombre comercial.";"<p><strong>VEVOR Herramienta de engarzado neumática Am-10, Máquina de engarzado de terminales de cable accionada por aire Hasta 16 mm2, Máquina de engarzado neumática con 10 juegos de troqueles para muchos tipos</strong> pertenece a <strong>Alicates</strong>. Antes de elegir esta referencia, comprueba en la ficha las medidas, conexión, alimentación o compatibilidad que sean relevantes para tu equipo o instalación.</p><p>Antes de comprar, confirma la referencia exacta, las medidas y la compatibilidad indicada en la ficha del producto; no des por supuesta una equivalencia solo por el nombre comercial.</p>";276.34;230.28;276.34;EUR;taxable;;0;;instock;no;0;8;45;35;15;0;0;0;;97287;https://www.distribuidordeherramientas.es/wp-content/uploads/2026/05/pneumatic-crimping-machine-m100-1.2.jpg;;;0;;2026-06-15 10:00:00;2026-08-20 15:54:36
